chr1	0	1000000	0
chr1	1000000	2000000	0
chr1	2000000	3000000	0
chr1	3000000	4000000	11568
chr1	4000000	5000000	11960
chr1	5000000	6000000	10858
chr1	6000000	7000000	11772
chr1	7000000	8000000	10008
chr1	8000000	9000000	9354
chr1	9000000	10000000	12412
chr1	10000000	11000000	12349
chr1	11000000	12000000	10562
chr1	12000000	13000000	12261
chr1	13000000	14000000	13765
chr1	14000000	15000000	13623
chr1	15000000	16000000	12128
chr1	16000000	17000000	13671
chr1	17000000	18000000	10834
chr1	18000000	19000000	10047
chr1	19000000	20000000	10364
chr1	20000000	21000000	11874
chr1	21000000	22000000	12074
chr1	22000000	23000000	11318
chr1	23000000	24000000	12661
chr1	24000000	25000000	11903
chr1	25000000	26000000	10494
chr1	26000000	27000000	10088
chr1	27000000	28000000	9799
chr1	28000000	29000000	10382
chr1	29000000	30000000	9901
chr1	30000000	31000000	10698
chr1	31000000	32000000	11346
chr1	32000000	33000000	11505
chr1	33000000	34000000	12836
chr1	34000000	35000000	13689
chr1	35000000	36000000	13445
chr1	36000000	37000000	16607
chr1	37000000	38000000	14281
chr1	38000000	39000000	13937
chr1	39000000	40000000	15360
chr1	40000000	41000000	14497
chr1	41000000	42000000	11969
chr1	42000000	43000000	12724
chr1	43000000	44000000	14985
chr1	44000000	45000000	10685
chr1	45000000	46000000	10677
chr1	46000000	47000000	8919
chr1	47000000	48000000	9656
chr1	48000000	49000000	9146
chr1	49000000	50000000	9389
chr1	50000000	51000000	11271
chr1	51000000	52000000	13914
chr1	52000000	53000000	13964
chr1	53000000	54000000	12204
chr1	54000000	55000000	14560
chr1	55000000	56000000	14102
chr1	56000000	57000000	12420
chr1	57000000	58000000	13234
chr1	58000000	59000000	14417
chr1	59000000	60000000	15213
chr1	60000000	61000000	14540
chr1	61000000	62000000	13097
chr1	62000000	63000000	12725
chr1	63000000	64000000	13806
chr1	64000000	65000000	15213
chr1	65000000	66000000	12014
chr1	66000000	67000000	11899
chr1	67000000	68000000	10731
chr1	68000000	69000000	9833
chr1	69000000	70000000	11159
chr1	70000000	71000000	12213
chr1	71000000	72000000	14400
chr1	72000000	73000000	15230
chr1	73000000	74000000	12744
chr1	74000000	75000000	16459
chr1	75000000	76000000	14682
chr1	76000000	77000000	11869
chr1	77000000	78000000	13220
chr1	78000000	79000000	13532
chr1	79000000	80000000	11943
chr1	80000000	81000000	12291
chr1	81000000	82000000	13347
chr1	82000000	83000000	14811
chr1	83000000	84000000	12130
chr1	84000000	85000000	11890
chr1	85000000	86000000	7200
chr1	86000000	87000000	15843
chr1	87000000	88000000	16720
chr1	88000000	89000000	20390
chr1	89000000	90000000	16285
chr1	90000000	91000000	16560
chr1	91000000	92000000	18155
chr1	92000000	93000000	16801
chr1	93000000	94000000	15015
chr1	94000000	95000000	11284
chr1	95000000	96000000	10391
chr1	96000000	97000000	9724
chr1	97000000	98000000	11691
chr1	98000000	99000000	11191
chr1	99000000	100000000	9417
chr1	100000000	101000000	10003
chr1	101000000	102000000	8580
chr1	102000000	103000000	10491
chr1	103000000	104000000	10210
chr1	104000000	105000000	10067
chr1	105000000	106000000	13850
chr1	106000000	107000000	14842
chr1	107000000	108000000	10196
chr1	108000000	109000000	9306
chr1	109000000	110000000	8190
chr1	110000000	111000000	9229
chr1	111000000	112000000	9438
chr1	112000000	113000000	9834
chr1	113000000	114000000	10935
chr1	114000000	115000000	10263
chr1	115000000	116000000	10137
chr1	116000000	117000000	10082
chr1	117000000	118000000	8320
chr1	118000000	119000000	13202
chr1	119000000	120000000	14568
chr1	120000000	121000000	13554
chr1	121000000	122000000	13441
chr1	122000000	123000000	10810
chr1	123000000	124000000	10357
chr1	124000000	125000000	10850
chr1	125000000	126000000	12746
chr1	126000000	127000000	12562
chr1	127000000	128000000	14642
chr1	128000000	129000000	13328
chr1	129000000	130000000	11906
chr1	130000000	131000000	12392
chr1	131000000	132000000	15699
chr1	132000000	133000000	16932
chr1	133000000	134000000	15919
chr1	134000000	135000000	15769
chr1	135000000	136000000	15865
chr1	136000000	137000000	15043
chr1	137000000	138000000	11687
chr1	138000000	139000000	13988
chr1	139000000	140000000	11257
chr1	140000000	141000000	10278
chr1	141000000	142000000	11016
chr1	142000000	143000000	10236
chr1	143000000	144000000	10780
chr1	144000000	145000000	10509
chr1	145000000	146000000	9959
chr1	146000000	147000000	8772
chr1	147000000	148000000	9499
chr1	148000000	149000000	9396
chr1	149000000	150000000	13895
chr1	150000000	151000000	18245
chr1	151000000	152000000	16743
chr1	152000000	153000000	14470
chr1	153000000	154000000	15198
chr1	154000000	155000000	13358
chr1	155000000	156000000	15315
chr1	156000000	157000000	14578
chr1	157000000	158000000	14442
chr1	158000000	159000000	13522
chr1	159000000	160000000	14015
chr1	160000000	161000000	14415
chr1	161000000	162000000	13918
chr1	162000000	163000000	14266
chr1	163000000	164000000	13833
chr1	164000000	165000000	15539
chr1	165000000	166000000	14908
chr1	166000000	167000000	13066
chr1	167000000	168000000	15020
chr1	168000000	169000000	13110
chr1	169000000	170000000	12037
chr1	170000000	171000000	12920
chr1	171000000	172000000	12725
chr1	172000000	173000000	12248
chr1	173000000	174000000	8788
chr1	174000000	175000000	8494
chr1	175000000	176000000	10698
chr1	176000000	177000000	12299
