chr1	0	1000000	0
chr1	1000000	2000000	0
chr1	2000000	3000000	0
chr1	3000000	4000000	15954
chr1	4000000	5000000	16878
chr1	5000000	6000000	15482
chr1	6000000	7000000	16420
chr1	7000000	8000000	14324
chr1	8000000	9000000	13385
chr1	9000000	10000000	15996
chr1	10000000	11000000	16459
chr1	11000000	12000000	15501
chr1	12000000	13000000	17054
chr1	13000000	14000000	17382
chr1	14000000	15000000	17044
chr1	15000000	16000000	16521
chr1	16000000	17000000	16832
chr1	17000000	18000000	14995
chr1	18000000	19000000	15454
chr1	19000000	20000000	15092
chr1	20000000	21000000	16135
chr1	21000000	22000000	17244
chr1	22000000	23000000	16306
chr1	23000000	24000000	17578
chr1	24000000	25000000	17037
chr1	25000000	26000000	15573
chr1	26000000	27000000	14457
chr1	27000000	28000000	14575
chr1	28000000	29000000	15202
chr1	29000000	30000000	13514
chr1	30000000	31000000	15102
chr1	31000000	32000000	15452
chr1	32000000	33000000	16054
chr1	33000000	34000000	16737
chr1	34000000	35000000	18525
chr1	35000000	36000000	18749
chr1	36000000	37000000	20830
chr1	37000000	38000000	20210
chr1	38000000	39000000	19826
chr1	39000000	40000000	20305
chr1	40000000	41000000	19280
chr1	41000000	42000000	17666
chr1	42000000	43000000	18419
chr1	43000000	44000000	18981
chr1	44000000	45000000	13939
chr1	45000000	46000000	15056
chr1	46000000	47000000	12669
chr1	47000000	48000000	14936
chr1	48000000	49000000	14041
chr1	49000000	50000000	14961
chr1	50000000	51000000	15267
chr1	51000000	52000000	17782
chr1	52000000	53000000	17845
chr1	53000000	54000000	15828
chr1	54000000	55000000	18283
chr1	55000000	56000000	18147
chr1	56000000	57000000	17488
chr1	57000000	58000000	18393
chr1	58000000	59000000	17452
chr1	59000000	60000000	18557
chr1	60000000	61000000	17195
chr1	61000000	62000000	17715
chr1	62000000	63000000	18059
chr1	63000000	64000000	17830
chr1	64000000	65000000	18595
chr1	65000000	66000000	15506
chr1	66000000	67000000	14883
chr1	67000000	68000000	15228
chr1	68000000	69000000	14452
chr1	69000000	70000000	16823
chr1	70000000	71000000	16941
chr1	71000000	72000000	18355
chr1	72000000	73000000	19491
chr1	73000000	74000000	18189
chr1	74000000	75000000	20378
chr1	75000000	76000000	18147
chr1	76000000	77000000	17830
chr1	77000000	78000000	17867
chr1	78000000	79000000	17275
chr1	79000000	80000000	16296
chr1	80000000	81000000	17095
chr1	81000000	82000000	16524
chr1	82000000	83000000	18304
chr1	83000000	84000000	17188
chr1	84000000	85000000	17232
chr1	85000000	86000000	9617
chr1	86000000	87000000	18781
chr1	87000000	88000000	19968
chr1	88000000	89000000	24959
chr1	89000000	90000000	20620
chr1	90000000	91000000	20530
chr1	91000000	92000000	21393
chr1	92000000	93000000	21485
chr1	93000000	94000000	18465
chr1	94000000	95000000	15565
chr1	95000000	96000000	14661
chr1	96000000	97000000	14928
chr1	97000000	98000000	15983
chr1	98000000	99000000	15403
chr1	99000000	100000000	15221
chr1	100000000	101000000	15939
chr1	101000000	102000000	14032
chr1	102000000	103000000	15980
chr1	103000000	104000000	15564
chr1	104000000	105000000	15944
chr1	105000000	106000000	17864
chr1	106000000	107000000	19102
chr1	107000000	108000000	15952
chr1	108000000	109000000	15296
chr1	109000000	110000000	14808
chr1	110000000	111000000	15011
chr1	111000000	112000000	14699
chr1	112000000	113000000	15229
chr1	113000000	114000000	16595
chr1	114000000	115000000	15138
chr1	115000000	116000000	16104
chr1	116000000	117000000	17241
chr1	117000000	118000000	14133
chr1	118000000	119000000	18765
chr1	119000000	120000000	20047
chr1	120000000	121000000	20424
chr1	121000000	122000000	18514
chr1	122000000	123000000	17268
chr1	123000000	124000000	17284
chr1	124000000	125000000	17187
chr1	125000000	126000000	18315
chr1	126000000	127000000	18933
chr1	127000000	128000000	19167
chr1	128000000	129000000	18852
chr1	129000000	130000000	17639
chr1	130000000	131000000	17430
chr1	131000000	132000000	19552
chr1	132000000	133000000	21441
chr1	133000000	134000000	20110
chr1	134000000	135000000	20056
chr1	135000000	136000000	21286
chr1	136000000	137000000	19614
chr1	137000000	138000000	17138
chr1	138000000	139000000	17576
chr1	139000000	140000000	15069
chr1	140000000	141000000	14797
chr1	141000000	142000000	14897
chr1	142000000	143000000	15328
chr1	143000000	144000000	15562
chr1	144000000	145000000	15221
chr1	145000000	146000000	15225
chr1	146000000	147000000	14433
chr1	147000000	148000000	14846
chr1	148000000	149000000	14337
chr1	149000000	150000000	16206
chr1	150000000	151000000	17306
chr1	151000000	152000000	18915
chr1	152000000	153000000	19219
chr1	153000000	154000000	18959
chr1	154000000	155000000	19096
chr1	155000000	156000000	19353
chr1	156000000	157000000	18235
chr1	157000000	158000000	18339
chr1	158000000	159000000	19029
chr1	159000000	160000000	18992
chr1	160000000	161000000	17868
chr1	161000000	162000000	18203
chr1	162000000	163000000	17521
chr1	163000000	164000000	17199
chr1	164000000	165000000	18874
chr1	165000000	166000000	18417
chr1	166000000	167000000	17198
chr1	167000000	168000000	19236
chr1	168000000	169000000	18026
chr1	169000000	170000000	17812
chr1	170000000	171000000	19384
chr1	171000000	172000000	17874
chr1	172000000	173000000	18232
chr1	173000000	174000000	14696
chr1	174000000	175000000	16339
chr1	175000000	176000000	17716
chr1	176000000	177000000	18098
