chr1	1	1000000	999999	1	1	393207.83	0.393208223208
chr1	1000000	2000000	1000000	1	2	568915.0	0.568915
chr1	2000000	3000000	1000000	1	3	553133.0	0.553133
chr1	3000000	4000000	1000000	1	4	484137.5	0.4841375
chr1	4000000	5000000	1000000	1	5	482201.0	0.482201
chr1	5000000	6000000	1000000	1	6	469288.0	0.469288
chr1	6000000	7000000	1000000	1	7	517520.0	0.51752
chr1	7000000	8000000	1000000	1	8	479461.0	0.479461
chr1	8000000	9000000	1000000	1	9	444356.0	0.444356
chr1	9000000	10000000	1000000	1	10	501970.0	0.50197
chr1	10000000	11000000	1000000	1	11	478274.0	0.478274
chr1	11000000	12000000	1000000	1	12	500043.0	0.500043
chr1	12000000	13000000	1000000	1	13	469178.0	0.469178
chr1	13000000	14000000	1000000	1	14	370926.835	0.370926835
chr1	14000000	15000000	1000000	1	15	431262.0	0.431262
chr1	15000000	16000000	1000000	1	16	483830.0	0.48383
chr1	16000000	17000000	1000000	1	17	496197.0	0.496197
chr1	17000000	18000000	1000000	1	18	481439.165	0.481439165
chr1	18000000	19000000	1000000	1	19	491613.0	0.491613
chr1	19000000	20000000	1000000	1	20	487321.0	0.487321
chr1	20000000	21000000	1000000	1	21	473806.0	0.473806
chr1	21000000	22000000	1000000	1	22	460534.0	0.460534
chr1	22000000	23000000	1000000	1	23	491468.0	0.491468
chr1	23000000	24000000	1000000	1	24	472911.0	0.472911
chr1	24000000	25000000	1000000	1	25	464707.0	0.464707
chr1	25000000	26000000	1000000	1	26	474254.0	0.474254
chr1	26000000	27000000	1000000	1	27	487044.0	0.487044
chr1	27000000	28000000	1000000	1	28	495588.0	0.495588
chr1	28000000	29000000	1000000	1	29	452362.0	0.452362
chr1	29000000	30000000	1000000	1	30	410059.5	0.4100595
chr1	30000000	31000000	1000000	1	31	464345.335	0.464345335
chr1	31000000	32000000	1000000	1	32	469672.0	0.469672
chr1	32000000	33000000	1000000	1	33	482056.0	0.482056
chr1	33000000	34000000	1000000	1	34	467666.0	0.467666
chr1	34000000	35000000	1000000	1	35	446014.0	0.446014
chr1	35000000	36000000	1000000	1	36	433097.0	0.433097
chr1	36000000	37000000	1000000	1	37	460455.0	0.460455
chr1	37000000	38000000	1000000	1	38	480215.0	0.480215
chr1	38000000	39000000	1000000	1	39	466472.0	0.466472
chr1	39000000	40000000	1000000	1	40	444043.0	0.444043
chr1	40000000	41000000	1000000	1	41	449500.0	0.4495
chr1	41000000	42000000	1000000	1	42	464450.0	0.46445
chr1	42000000	43000000	1000000	1	43	434464.0	0.434464
chr1	43000000	44000000	1000000	1	44	454821.0	0.454821
chr1	44000000	45000000	1000000	1	45	469327.0	0.469327
chr1	45000000	46000000	1000000	1	46	451592.0	0.451592
chr1	46000000	47000000	1000000	1	47	451369.0	0.451369
chr1	47000000	48000000	1000000	1	48	438481.0	0.438481
chr1	48000000	49000000	1000000	1	49	442325.0	0.442325
chr1	49000000	50000000	1000000	1	50	399961.0	0.399961
chr1	50000000	51000000	1000000	1	51	394930.0	0.39493
chr1	51000000	52000000	1000000	1	52	397650.0	0.39765
chr1	52000000	53000000	1000000	1	53	413492.0	0.413492
chr1	53000000	54000000	1000000	1	54	461702.0	0.461702
chr1	54000000	55000000	1000000	1	55	473560.0	0.47356
chr1	55000000	56000000	1000000	1	56	451045.0	0.451045
chr1	56000000	57000000	1000000	1	57	403637.0	0.403637
chr1	57000000	58000000	1000000	1	58	404398.0	0.404398
chr1	58000000	59000000	1000000	1	59	409237.0	0.409237
chr1	59000000	60000000	1000000	1	60	414909.0	0.414909
chr1	60000000	61000000	1000000	1	61	384905.0	0.384905
chr1	61000000	62000000	1000000	1	62	397585.0	0.397585
chr1	62000000	63000000	1000000	1	63	416299.0	0.416299
chr1	63000000	64000000	1000000	1	64	389097.0	0.389097
chr1	64000000	65000000	1000000	1	65	410554.0	0.410554
chr1	65000000	66000000	1000000	1	66	407677.0	0.407677
chr1	66000000	67000000	1000000	1	67	377587.0	0.377587
chr1	67000000	68000000	1000000	1	68	389603.0	0.389603
chr1	68000000	69000000	1000000	1	69	404482.0	0.404482
chr1	69000000	70000000	1000000	1	70	371276.0	0.371276
chr1	70000000	71000000	1000000	1	71	365388.0	0.365388
chr1	71000000	72000000	1000000	1	72	372573.0	0.372573
chr1	72000000	73000000	1000000	1	73	349062.0	0.349062
chr1	73000000	74000000	1000000	1	74	349743.0	0.349743
chr1	74000000	75000000	1000000	1	75	356822.0	0.356822
chr1	75000000	76000000	1000000	1	76	372938.0	0.372938
chr1	76000000	77000000	1000000	1	77	385082.0	0.385082
chr1	77000000	78000000	1000000	1	78	384947.0	0.384947
chr1	78000000	79000000	1000000	1	79	386428.0	0.386428
chr1	79000000	80000000	1000000	1	80	358592.0	0.358592
chr1	80000000	81000000	1000000	1	81	353428.0	0.353428
chr1	81000000	82000000	1000000	1	82	360031.0	0.360031
chr1	82000000	83000000	1000000	1	83	368016.0	0.368016
chr1	83000000	84000000	1000000	1	84	364036.0	0.364036
chr1	84000000	85000000	1000000	1	85	377918.0	0.377918
chr1	85000000	86000000	1000000	1	86	399552.0	0.399552
chr1	86000000	87000000	1000000	1	87	377571.0	0.377571
chr1	87000000	88000000	1000000	1	88	394708.0	0.394708
chr1	88000000	89000000	1000000	1	89	377171.0	0.377171
chr1	89000000	90000000	1000000	1	90	386802.0	0.386802
chr1	90000000	91000000	1000000	1	91	392425.0	0.392425
chr1	91000000	92000000	1000000	1	92	392492.0	0.392492
chr1	92000000	93000000	1000000	1	93	408080.0	0.40808
chr1	93000000	94000000	1000000	1	94	388838.0	0.388838
chr1	94000000	95000000	1000000	1	95	418095.0	0.418095
chr1	95000000	96000000	1000000	1	96	408688.0	0.408688
chr1	96000000	97000000	1000000	1	97	371977.0	0.371977
chr1	97000000	98000000	1000000	1	98	366373.0	0.366373
chr1	98000000	99000000	1000000	1	99	352919.0	0.352919
chr1	99000000	100000000	1000000	1	100	369112.0	0.369112
chr1	100000000	101000000	1000000	1	101	384278.0	0.384278
chr1	101000000	102000000	1000000	1	102	382957.0	0.382957
chr1	102000000	103000000	1000000	1	103	350853.0	0.350853
chr1	103000000	104000000	1000000	1	104	330298.25	0.33029825
chr1	104000000	105000000	1000000	1	105	351573.0	0.351573
chr1	105000000	106000000	1000000	1	106	345639.0	0.345639
chr1	106000000	107000000	1000000	1	107	347466.0	0.347466
chr1	107000000	108000000	1000000	1	108	365270.0	0.36527
chr1	108000000	109000000	1000000	1	109	389752.0	0.389752
chr1	109000000	110000000	1000000	1	110	426751.0	0.426751
chr1	110000000	111000000	1000000	1	111	470404.0	0.470404
chr1	111000000	112000000	1000000	1	112	412394.0	0.412394
chr1	112000000	113000000	1000000	1	113	433342.0	0.433342
chr1	113000000	114000000	1000000	1	114	427321.0	0.427321
chr1	114000000	115000000	1000000	1	115	408191.0	0.408191
chr1	115000000	116000000	1000000	1	116	399831.0	0.399831
chr1	116000000	117000000	1000000	1	117	417606.0	0.417606
chr1	117000000	118000000	1000000	1	118	426198.0	0.426198
chr1	118000000	119000000	1000000	1	119	391719.0	0.391719
chr1	119000000	120000000	1000000	1	120	394212.0	0.394212
chr1	120000000	121000000	1000000	1	121	371004.25	0.37100425
chr1	121000000	122000000	1000000	1	122	159223.25	0.15922325
chr1	122000000	123000000	1000000	1	123	0	0.0
chr1	123000000	124000000	1000000	1	124	0	0.0
chr1	124000000	125000000	1000000	1	125	0	0.0
chr1	125000000	126000000	1000000	1	126	0	0.0
chr1	126000000	127000000	1000000	1	127	0	0.0
chr1	127000000	128000000	1000000	1	128	0	0.0
chr1	128000000	129000000	1000000	1	129	0	0.0
chr1	129000000	130000000	1000000	1	130	0	0.0
chr1	130000000	131000000	1000000	1	131	0	0.0
