chr1	1	2500000	2499999	1	1	0	0.0
chr1	2500000	5000000	2500000	1	2	786924.0	0.3147696
chr1	5000000	7500000	2500000	1	3	988537.0	0.3954148
chr1	7500000	10000000	2500000	1	4	973661.0	0.3894644
chr1	10000000	12500000	2500000	1	5	982846.0	0.3931384
chr1	12500000	15000000	2500000	1	6	1044379.0	0.4177516
chr1	15000000	17500000	2500000	1	7	1017838.0	0.4071352
chr1	17500000	20000000	2500000	1	8	962539.0	0.3850156
chr1	20000000	22500000	2500000	1	9	997623.335	0.399049334
chr1	22500000	25000000	2500000	1	10	1001565.0	0.400626
chr1	25000000	27500000	2500000	1	11	932895.25	0.3731581
chr1	27500000	30000000	2500000	1	12	910374.0	0.3641496
chr1	30000000	32500000	2500000	1	13	964408.0	0.3857632
chr1	32500000	35000000	2500000	1	14	1059732.0	0.4238928
chr1	35000000	37500000	2500000	1	15	1138961.0	0.4555844
chr1	37500000	40000000	2500000	1	16	1117586.0	0.4470344
chr1	40000000	42500000	2500000	1	17	1025982.0	0.4103928
chr1	42500000	45000000	2500000	1	18	1028890.0	0.411556
chr1	45000000	47500000	2500000	1	19	973606.0	0.3894424
chr1	47500000	50000000	2500000	1	20	918019.0	0.3672076
chr1	50000000	52500000	2500000	1	21	982354.0	0.3929416
chr1	52500000	55000000	2500000	1	22	1021073.0	0.4084292
chr1	55000000	57500000	2500000	1	23	1011338.0	0.4045352
chr1	57500000	60000000	2500000	1	24	1067992.0	0.4271968
chr1	60000000	62500000	2500000	1	25	1001069.0	0.4004276
chr1	62500000	65000000	2500000	1	26	1060907.0	0.4243628
chr1	65000000	67500000	2500000	1	27	981210.0	0.392484
chr1	67500000	70000000	2500000	1	28	940582.0	0.3762328
chr1	70000000	72500000	2500000	1	29	1013868.0	0.4055472
chr1	72500000	75000000	2500000	1	30	1130849.0	0.4523396
chr1	75000000	77500000	2500000	1	31	1045753.75	0.4183015
chr1	77500000	80000000	2500000	1	32	1042025.835	0.416810334
chr1	80000000	82500000	2500000	1	33	992611.0	0.3970444
chr1	82500000	85000000	2500000	1	34	1031900.0	0.41276
chr1	85000000	87500000	2500000	1	35	1076667.165	0.430666866
chr1	87500000	90000000	2500000	1	36	1154710.0	0.461884
chr1	90000000	92500000	2500000	1	37	1181535.0	0.472614
chr1	92500000	95000000	2500000	1	38	1094046.0	0.4376184
chr1	95000000	97500000	2500000	1	39	932574.0	0.3730296
chr1	97500000	100000000	2500000	1	40	963158.0	0.3852632
chr1	100000000	102500000	2500000	1	41	954858.0	0.3819432
chr1	102500000	105000000	2500000	1	42	948717.0	0.3794868
chr1	105000000	107500000	2500000	1	43	1027510.0	0.411004
chr1	107500000	110000000	2500000	1	44	927266.0	0.3709064
chr1	110000000	112500000	2500000	1	45	914858.0	0.3659432
chr1	112500000	115000000	2500000	1	46	963336.0	0.3853344
chr1	115000000	117500000	2500000	1	47	956768.0	0.3827072
chr1	117500000	120000000	2500000	1	48	1093017.0	0.4372068
chr1	120000000	122500000	2500000	1	49	1086642.0	0.4346568
chr1	122500000	125000000	2500000	1	50	961770.0	0.384708
chr1	125000000	127500000	2500000	1	51	1078372.0	0.4313488
chr1	127500000	130000000	2500000	1	52	1038128.0	0.4152512
chr1	130000000	132500000	2500000	1	53	1103601.0	0.4414404
chr1	132500000	135000000	2500000	1	54	1179600.0	0.47184
chr1	135000000	137500000	2500000	1	55	1146557.0	0.4586228
chr1	137500000	140000000	2500000	1	56	979485.0	0.391794
